date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:23:19	82180/82180	---M--	200	added ('OK')	image/jpeg	etag:%225f08ae2c-14104%22	https://themified.com/void/media/demo/intro.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/demo/intro.jpg	(from https://themified.com/void/css/demo.css)
23:23:19	2318/2318	---M--	200	added ('OK')	image/png	etag:%225f08ae2c-90e%22	https://themified.com/void/media/demo/dots.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/demo/dots.png	(from https://themified.com/void/css/demo.css)
23:23:20	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%225f08adf5-1a8c2%22	https://themified.com/void/fonts/glyphicons-halflings-regular.svg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/glyphicons-halflings-regular.svg	(from https://themified.com/void/css/bootstrap.min.css)
23:23:20	2354/2354	---M--	200	added ('OK')	image/png	etag:%225f08ae2b-932%22	https://themified.com/void/media/demo/dots-inverse.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/demo/dots-inverse.png	(from https://themified.com/void/css/demo.css)
23:23:20	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f08adf8-1d794%22	https://themified.com/void/fonts/ionicons.eot?v=2.0.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/ionicons28b5.eot	(from https://themified.com/void/css/ionicons.min.css)
23:23:20	67904/67904	---M--	200	added ('OK')	application/font-woff	etag:%225f08adf9-10940%22	https://themified.com/void/fonts/ionicons.woff?v=2.0.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/ionicons28b5.woff	(from https://themified.com/void/css/ionicons.min.css)
23:23:21	188508/188508	---M--	200	added ('OK')	application/octet-stream	etag:%225f08adf9-2e05c%22	https://themified.com/void/fonts/ionicons.ttf?v=2.0.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/ionicons28b5.ttf	(from https://themified.com/void/css/ionicons.min.css)
23:23:22	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f08adf0-2876e%22	https://themified.com/void/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/fontawesome-webfont3e6e.eot	(from https://themified.com/void/css/font-awesome.min.css)
23:23:22	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f08adf0-2876e%22	https://themified.com/void/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/fontawesome-webfontd41d.eot	(from https://themified.com/void/css/font-awesome.min.css)
23:23:22	333834/333834	---M--	200	added ('OK')	image/svg+xml	etag:%225f08adf8-5180a%22	https://themified.com/void/fonts/ionicons.svg?v=2.0.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/ionicons28b5.svg	(from https://themified.com/void/css/ionicons.min.css)
23:23:23	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225f08adf3-12d68%22	https://themified.com/void/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/fontawesome-webfont3e6e.woff2	(from https://themified.com/void/css/font-awesome.min.css)
23:23:23	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225f08adf2-17ee8%22	https://themified.com/void/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/fontawesome-webfont3e6e.woff	(from https://themified.com/void/css/font-awesome.min.css)
23:23:24	24359/24359	---M--	200	added ('OK')	text/css	etag:%225f08ade4-5f27%22	https://themified.com/void/css/void-designer.css	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/css/void-designer.css	(from https://themified.com/void/designer.html)
23:23:24	169/169	---M--	200	added ('OK')	image/png	etag:%225f08ae42-a9%22	https://themified.com/void/media/designer/menu.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/menu.png	(from https://themified.com/void/designer.html)
